OBJECTID,ADM0_NAME,DateOfDataEntry,cum_conf,NewCase,CENTER_LON,CENTER_LAT,ADM0_VIZ_NAME,GUID,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR
4940,Sri Lanka,2020-02-05T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4941,Sri Lanka,2020-02-06T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4942,Sri Lanka,2020-02-07T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4943,Sri Lanka,2020-02-08T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4944,Sri Lanka,2020-02-09T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4945,Sri Lanka,2020-02-10T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4946,Sri Lanka,2020-02-11T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4947,Sri Lanka,2020-02-12T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4948,Sri Lanka,2020-02-13T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4949,Sri Lanka,2020-02-14T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4950,Sri Lanka,2020-02-15T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4951,Sri Lanka,2020-02-16T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4952,Sri Lanka,2020-02-17T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4953,Sri Lanka,2020-02-18T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4954,Sri Lanka,2020-02-19T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4955,Sri Lanka,2020-02-20T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4956,Sri Lanka,2020-02-21T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4957,Sri Lanka,2020-02-22T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4958,Sri Lanka,2020-02-23T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4959,Sri Lanka,2020-02-24T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4960,Sri Lanka,2020-02-25T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4961,Sri Lanka,2020-02-26T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4962,Sri Lanka,2020-02-27T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4963,Sri Lanka,2020-02-28T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4964,Sri Lanka,2020-02-29T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4965,Sri Lanka,2020-03-01T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4966,Sri Lanka,2020-03-02T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4967,Sri Lanka,2020-03-03T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4968,Sri Lanka,2020-03-04T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4969,Sri Lanka,2020-03-05T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4970,Sri Lanka,2020-03-06T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4971,Sri Lanka,2020-03-07T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4972,Sri Lanka,2020-03-08T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4973,Sri Lanka,2020-03-09T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4974,Sri Lanka,2020-03-10T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4975,Sri Lanka,2020-03-11T00:00:00.000Z,1,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4976,Sri Lanka,2020-03-12T00:00:00.000Z,2,1,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4977,Sri Lanka,2020-03-13T00:00:00.000Z,3,1,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4978,Sri Lanka,2020-03-14T00:00:00.000Z,6,3,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4979,Sri Lanka,2020-03-15T00:00:00.000Z,11,5,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4980,Sri Lanka,2020-03-16T00:00:00.000Z,19,8,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4981,Sri Lanka,2020-03-17T00:00:00.000Z,29,10,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4982,Sri Lanka,2020-03-18T00:00:00.000Z,42,13,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4983,Sri Lanka,2020-03-19T00:00:00.000Z,59,17,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4984,Sri Lanka,2020-03-20T00:00:00.000Z,48,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4985,Sri Lanka,2020-03-21T00:00:00.000Z,48,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4986,Sri Lanka,2020-03-22T00:00:00.000Z,72,24,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4987,Sri Lanka,2020-03-23T00:00:00.000Z,82,10,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4988,Sri Lanka,2020-03-24T00:00:00.000Z,97,15,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4989,Sri Lanka,2020-03-25T00:00:00.000Z,102,5,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4990,Sri Lanka,2020-03-26T00:00:00.000Z,102,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4991,Sri Lanka,2020-03-27T00:00:00.000Z,106,4,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4992,Sri Lanka,2020-03-28T00:00:00.000Z,106,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4993,Sri Lanka,2020-03-29T00:00:00.000Z,106,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4994,Sri Lanka,2020-03-30T00:00:00.000Z,120,14,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4995,Sri Lanka,2020-03-31T00:00:00.000Z,120,0,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4996,Sri Lanka,2020-04-01T00:00:00.000Z,143,23,80.70426262,7.61236243,Sri Lanka,12d0a30e-4c87-4a62-b124-c751e10cacac,斯里兰卡,Sri Lanka,Sri Lanka,Шри-Ланка,سري لانكا
4997,Sudan,2020-03-14T00:00:00.000Z,1,1,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
4998,Sudan,2020-03-15T00:00:00.000Z,1,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
4999,Sudan,2020-03-16T00:00:00.000Z,1,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
5000,Sudan,2020-03-17T00:00:00.000Z,1,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
5001,Sudan,2020-03-18T00:00:00.000Z,1,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
5002,Sudan,2020-03-19T00:00:00.000Z,1,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
5003,Sudan,2020-03-20T00:00:00.000Z,1,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
5004,Sudan,2020-03-21T00:00:00.000Z,1,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
5005,Sudan,2020-03-22T00:00:00.000Z,2,1,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
5006,Sudan,2020-03-23T00:00:00.000Z,2,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
5007,Sudan,2020-03-24T00:00:00.000Z,2,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
5008,Sudan,2020-03-25T00:00:00.000Z,3,1,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
5009,Sudan,2020-03-26T00:00:00.000Z,3,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
5010,Sudan,2020-03-27T00:00:00.000Z,3,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
5011,Sudan,2020-03-28T00:00:00.000Z,3,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
5012,Sudan,2020-03-29T00:00:00.000Z,5,2,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
5013,Sudan,2020-03-30T00:00:00.000Z,6,1,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
5014,Sudan,2020-03-31T00:00:00.000Z,6,0,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
5015,Sudan,2020-04-01T00:00:00.000Z,7,1,30.00438135,16.04883821,Sudan,3050873e-f010-4c4f-82d1-541e3c4fd887,苏丹,Soudan,Sudán,Судан,السودان
5016,Suriname,2020-03-16T00:00:00.000Z,1,1,-55.91158124,4.12671321,Suriname,33662fcb-6959-4784-a877-29e3781477c2,苏里南,Suriname,Suriname,Суринам,سورينام
5017,Suriname,2020-03-17T00:00:00.000Z,1,0,-55.91158124,4.12671321,Suriname,33662fcb-6959-4784-a877-29e3781477c2,苏里南,Suriname,Suriname,Суринам,سورينام
5018,Suriname,2020-03-18T00:00:00.000Z,1,0,-55.91158124,4.12671321,Suriname,33662fcb-6959-4784-a877-29e3781477c2,苏里南,Suriname,Suriname,Суринам,سورينام
5019,Suriname,2020-03-19T00:00:00.000Z,1,0,-55.91158124,4.12671321,Suriname,33662fcb-6959-4784-a877-29e3781477c2,苏里南,Suriname,Suriname,Суринам,سورينام
5020,Suriname,2020-03-20T00:00:00.000Z,1,0,-55.91158124,4.12671321,Suriname,33662fcb-6959-4784-a877-29e3781477c2,苏里南,Suriname,Suriname,Суринам,سورينام
5021,Suriname,2020-03-21T00:00:00.000Z,2,1,-55.91158124,4.12671321,Suriname,33662fcb-6959-4784-a877-29e3781477c2,苏里南,Suriname,Suriname,Суринам,سورينام
5022,Suriname,2020-03-22T00:00:00.000Z,2,0,-55.91158124,4.12671321,Suriname,33662fcb-6959-4784-a877-29e3781477c2,苏里南,Suriname,Suriname,Суринам,سورينام
5023,Suriname,2020-03-23T00:00:00.000Z,2,0,-55.91158124,4.12671321,Suriname,33662fcb-6959-4784-a877-29e3781477c2,苏里南,Suriname,Suriname,Суринам,سورينام
5024,Suriname,2020-03-24T00:00:00.000Z,2,0,-55.91158124,4.12671321,Suriname,33662fcb-6959-4784-a877-29e3781477c2,苏里南,Suriname,Suriname,Суринам,سورينام
5025,Suriname,2020-03-25T00:00:00.000Z,6,4,-55.91158124,4.12671321,Suriname,33662fcb-6959-4784-a877-29e3781477c2,苏里南,Suriname,Suriname,Суринам,سورينام
5026,Suriname,2020-03-26T00:00:00.000Z,7,1,-55.91158124,4.12671321,Suriname,33662fcb-6959-4784-a877-29e3781477c2,苏里南,Suriname,Suriname,Суринам,سورينام
5027,Suriname,2020-03-27T00:00:00.000Z,7,0,-55.91158124,4.12671321,Suriname,33662fcb-6959-4784-a877-29e3781477c2,苏里南,Suriname,Suriname,Суринам,سورينام
5028,Suriname,2020-03-28T00:00:00.000Z,8,1,-55.91158124,4.12671321,Suriname,33662fcb-6959-4784-a877-29e3781477c2,苏里南,Suriname,Suriname,Суринам,سورينام
5029,Suriname,2020-03-29T00:00:00.000Z,8,0,-55.91158124,4.12671321,Suriname,33662fcb-6959-4784-a877-29e3781477c2,苏里南,Suriname,Suriname,Суринам,سورينام
5030,Suriname,2020-03-30T00:00:00.000Z,8,0,-55.91158124,4.12671321,Suriname,33662fcb-6959-4784-a877-29e3781477c2,苏里南,Suriname,Suriname,Суринам,سورينام
5031,Suriname,2020-03-31T00:00:00.000Z,8,0,-55.91158124,4.12671321,Suriname,33662fcb-6959-4784-a877-29e3781477c2,苏里南,Suriname,Suriname,Суринам,سورينام
5032,Suriname,2020-04-01T00:00:00.000Z,8,0,-55.91158124,4.12671321,Suriname,33662fcb-6959-4784-a877-29e3781477c2,苏里南,Suriname,Suriname,Суринам,سورينام
5033,Sweden,2020-01-31T00:00:00.000Z,1,1,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5034,Sweden,2020-02-01T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5035,Sweden,2020-02-02T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5036,Sweden,2020-02-03T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5037,Sweden,2020-02-04T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5038,Sweden,2020-02-05T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5039,Sweden,2020-02-06T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5040,Sweden,2020-02-07T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5041,Sweden,2020-02-08T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5042,Sweden,2020-02-09T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5043,Sweden,2020-02-10T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5044,Sweden,2020-02-11T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5045,Sweden,2020-02-12T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5046,Sweden,2020-02-13T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5047,Sweden,2020-02-14T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5048,Sweden,2020-02-15T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5049,Sweden,2020-02-16T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5050,Sweden,2020-02-17T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5051,Sweden,2020-02-18T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5052,Sweden,2020-02-19T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5053,Sweden,2020-02-20T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5054,Sweden,2020-02-21T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5055,Sweden,2020-02-22T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5056,Sweden,2020-02-23T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5057,Sweden,2020-02-24T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5058,Sweden,2020-02-25T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5059,Sweden,2020-02-26T00:00:00.000Z,1,0,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5060,Sweden,2020-02-27T00:00:00.000Z,2,1,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5061,Sweden,2020-02-28T00:00:00.000Z,7,5,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5062,Sweden,2020-02-29T00:00:00.000Z,12,5,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5063,Sweden,2020-03-01T00:00:00.000Z,13,1,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
5064,Sweden,2020-03-02T00:00:00.000Z,14,1,16.74115526,62.78774226,Sweden,35ec511a-2e1c-4483-a917-1f67a1342382,瑞典,Suède,Suecia,Швеция,السويد
